species_latin_name,species_common_name,project_accession,repo_stable_sample_id,preferred_sample_label,published_wording,source_wording_excerpt,provenance_surface,provenance_kind,provenance_locator,dating_basis,evidence_class,precision_posture,normalization_status,normalization_rule,uncertainty_note,time_start_bp,time_end_bp,time_mean_bp,temporal_semantics
Equus caballus,horse,PRJEB19970,prjeb19970:cgg_1_016168,Berel_BER01_A_2300,2300 BP,Berel_BER01_A_2300 | CGG_1_016168 | Iron Age | 2300 | Scythian | Berel' | Kazakhstan | male | PRJEB19970 | Librado et al. 2017 | 9.2899999999999991 | 384,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc3.xlsx,supplementary_spreadsheet_row,Sheet1!row7,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,normalized_point,keep one sample-owned point without widening it into a fake interval,Chronology comes from the recovered sample-owned source row.,2300,2300,2300,"{'schema_version': 'temporal-semantics.v1', 'source_family': 'animal_adna', 'evidence_class': 'direct_radiocarbon_date', 'precision_posture': 'sample_precise_point', 'comparability_posture': 'numeric_interval', 'summary_label': '2300 BP', 'temporal_window_key': 'late_holocene', 'temporal_window_label': 'Late Holocene (1001-3000 BP)', 'time_start_bp': 2300, 'time_end_bp': 2300, 'time_mean_bp': 2300, 'duration_years': 0, 'comparison_note': 'Chronology comes from the recovered sample-owned source row.', 'provenance_path': 'data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc3.xlsx', 'provenance_locator': 'Sheet1!row7', 'provenance_excerpt': ""Berel_BER01_A_2300 | CGG_1_016168 | Iron Age | 2300 | Scythian | Berel' | Kazakhstan | male | PRJEB19970 | Librado et al. 2017 | 9.2899999999999991 | 384"", 'original_labels': ['2300 BP'], 'normalized_labels': [], 'uncertainty_notes': []}"
Equus caballus,horse,PRJEB19970,prjeb19970:cgg_1_016169,Berel_BER02_B_2300,2300 BP,Berel_BER02_B_2300 | CGG_1_016169 | Iron Age | 2300 | Scythian | Berel' | Kazakhstan | male | PRJEB19970 | Librado et al. 2017 | 10.1 | 346,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc3.xlsx,supplementary_spreadsheet_row,Sheet1!row8,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,normalized_point,keep one sample-owned point without widening it into a fake interval,Chronology comes from the recovered sample-owned source row.,2300,2300,2300,"{'schema_version': 'temporal-semantics.v1', 'source_family': 'animal_adna', 'evidence_class': 'direct_radiocarbon_date', 'precision_posture': 'sample_precise_point', 'comparability_posture': 'numeric_interval', 'summary_label': '2300 BP', 'temporal_window_key': 'late_holocene', 'temporal_window_label': 'Late Holocene (1001-3000 BP)', 'time_start_bp': 2300, 'time_end_bp': 2300, 'time_mean_bp': 2300, 'duration_years': 0, 'comparison_note': 'Chronology comes from the recovered sample-owned source row.', 'provenance_path': 'data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc3.xlsx', 'provenance_locator': 'Sheet1!row8', 'provenance_excerpt': ""Berel_BER02_B_2300 | CGG_1_016169 | Iron Age | 2300 | Scythian | Berel' | Kazakhstan | male | PRJEB19970 | Librado et al. 2017 | 10.1 | 346"", 'original_labels': ['2300 BP'], 'normalized_labels': [], 'uncertainty_notes': []}"
Equus caballus,horse,PRJEB19970,prjeb19970:cgg_1_016171,Berel_BER04_D_2300,2300 BP,Berel_BER04_D_2300 | CGG_1_016171 | Iron Age | 2300 | Scythian | Berel' | Kazakhstan | male | PRJEB19970 | Librado et al. 2017 | 7.05 | 316,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc3.xlsx,supplementary_spreadsheet_row,Sheet1!row9,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,normalized_point,keep one sample-owned point without widening it into a fake interval,Chronology comes from the recovered sample-owned source row.,2300,2300,2300,"{'schema_version': 'temporal-semantics.v1', 'source_family': 'animal_adna', 'evidence_class': 'direct_radiocarbon_date', 'precision_posture': 'sample_precise_point', 'comparability_posture': 'numeric_interval', 'summary_label': '2300 BP', 'temporal_window_key': 'late_holocene', 'temporal_window_label': 'Late Holocene (1001-3000 BP)', 'time_start_bp': 2300, 'time_end_bp': 2300, 'time_mean_bp': 2300, 'duration_years': 0, 'comparison_note': 'Chronology comes from the recovered sample-owned source row.', 'provenance_path': 'data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc3.xlsx', 'provenance_locator': 'Sheet1!row9', 'provenance_excerpt': ""Berel_BER04_D_2300 | CGG_1_016171 | Iron Age | 2300 | Scythian | Berel' | Kazakhstan | male | PRJEB19970 | Librado et al. 2017 | 7.05 | 316"", 'original_labels': ['2300 BP'], 'normalized_labels': [], 'uncertainty_notes': []}"
Equus caballus,horse,PRJEB19970,prjeb19970:cgg_1_016172,Berel_BER05_E_2300,2300 BP,Berel_BER05_E_2300 | CGG_1_016172 | Iron Age | 2300 | Scythian | Berel' | Kazakhstan | male | PRJEB19970 | Librado et al. 2017 | 8.75 | 482,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc3.xlsx,supplementary_spreadsheet_row,Sheet1!row10,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,normalized_point,keep one sample-owned point without widening it into a fake interval,Chronology comes from the recovered sample-owned source row.,2300,2300,2300,"{'schema_version': 'temporal-semantics.v1', 'source_family': 'animal_adna', 'evidence_class': 'direct_radiocarbon_date', 'precision_posture': 'sample_precise_point', 'comparability_posture': 'numeric_interval', 'summary_label': '2300 BP', 'temporal_window_key': 'late_holocene', 'temporal_window_label': 'Late Holocene (1001-3000 BP)', 'time_start_bp': 2300, 'time_end_bp': 2300, 'time_mean_bp': 2300, 'duration_years': 0, 'comparison_note': 'Chronology comes from the recovered sample-owned source row.', 'provenance_path': 'data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc3.xlsx', 'provenance_locator': 'Sheet1!row10', 'provenance_excerpt': ""Berel_BER05_E_2300 | CGG_1_016172 | Iron Age | 2300 | Scythian | Berel' | Kazakhstan | male | PRJEB19970 | Librado et al. 2017 | 8.75 | 482"", 'original_labels': ['2300 BP'], 'normalized_labels': [], 'uncertainty_notes': []}"
Equus caballus,horse,PRJEB19970,prjeb19970:cgg_1_016173,Berel_BER06_F_2300,2300 BP,Berel_BER06_F_2300 | CGG_1_016173 | Iron Age | 2300 | Scythian | Berel' | Kazakhstan | male | PRJEB19970 | Librado et al. 2017 | 9.4700000000000006 | 650,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc3.xlsx,supplementary_spreadsheet_row,Sheet1!row11,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,normalized_point,keep one sample-owned point without widening it into a fake interval,Chronology comes from the recovered sample-owned source row.,2300,2300,2300,"{'schema_version': 'temporal-semantics.v1', 'source_family': 'animal_adna', 'evidence_class': 'direct_radiocarbon_date', 'precision_posture': 'sample_precise_point', 'comparability_posture': 'numeric_interval', 'summary_label': '2300 BP', 'temporal_window_key': 'late_holocene', 'temporal_window_label': 'Late Holocene (1001-3000 BP)', 'time_start_bp': 2300, 'time_end_bp': 2300, 'time_mean_bp': 2300, 'duration_years': 0, 'comparison_note': 'Chronology comes from the recovered sample-owned source row.', 'provenance_path': 'data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc3.xlsx', 'provenance_locator': 'Sheet1!row11', 'provenance_excerpt': ""Berel_BER06_F_2300 | CGG_1_016173 | Iron Age | 2300 | Scythian | Berel' | Kazakhstan | male | PRJEB19970 | Librado et al. 2017 | 9.4700000000000006 | 650"", 'original_labels': ['2300 BP'], 'normalized_labels': [], 'uncertainty_notes': []}"
Equus caballus,horse,PRJEB19970,prjeb19970:cgg_1_016174,Berel_BER07_G_2300,2300 BP,Berel_BER07_G_2300 | CGG_1_016174 | Iron Age | 2300 | Scythian | Berel' | Kazakhstan | male | PRJEB19970 | Librado et al. 2017 | 2 | 301,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc3.xlsx,supplementary_spreadsheet_row,Sheet1!row12,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,normalized_point,keep one sample-owned point without widening it into a fake interval,Chronology comes from the recovered sample-owned source row.,2300,2300,2300,"{'schema_version': 'temporal-semantics.v1', 'source_family': 'animal_adna', 'evidence_class': 'direct_radiocarbon_date', 'precision_posture': 'sample_precise_point', 'comparability_posture': 'numeric_interval', 'summary_label': '2300 BP', 'temporal_window_key': 'late_holocene', 'temporal_window_label': 'Late Holocene (1001-3000 BP)', 'time_start_bp': 2300, 'time_end_bp': 2300, 'time_mean_bp': 2300, 'duration_years': 0, 'comparison_note': 'Chronology comes from the recovered sample-owned source row.', 'provenance_path': 'data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc3.xlsx', 'provenance_locator': 'Sheet1!row12', 'provenance_excerpt': ""Berel_BER07_G_2300 | CGG_1_016174 | Iron Age | 2300 | Scythian | Berel' | Kazakhstan | male | PRJEB19970 | Librado et al. 2017 | 2 | 301"", 'original_labels': ['2300 BP'], 'normalized_labels': [], 'uncertainty_notes': []}"
Equus caballus,horse,PRJEB19970,prjeb19970:cgg_1_016175,Berel_BER08_H_2300,2300 BP,Berel_BER08_H_2300 | CGG_1_016175 | Iron Age | 2300 | Scythian | Berel' | Kazakhstan | male | PRJEB19970 | Librado et al. 2017 | 2.36 | 261,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc3.xlsx,supplementary_spreadsheet_row,Sheet1!row13,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,normalized_point,keep one sample-owned point without widening it into a fake interval,Chronology comes from the recovered sample-owned source row.,2300,2300,2300,"{'schema_version': 'temporal-semantics.v1', 'source_family': 'animal_adna', 'evidence_class': 'direct_radiocarbon_date', 'precision_posture': 'sample_precise_point', 'comparability_posture': 'numeric_interval', 'summary_label': '2300 BP', 'temporal_window_key': 'late_holocene', 'temporal_window_label': 'Late Holocene (1001-3000 BP)', 'time_start_bp': 2300, 'time_end_bp': 2300, 'time_mean_bp': 2300, 'duration_years': 0, 'comparison_note': 'Chronology comes from the recovered sample-owned source row.', 'provenance_path': 'data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc3.xlsx', 'provenance_locator': 'Sheet1!row13', 'provenance_excerpt': ""Berel_BER08_H_2300 | CGG_1_016175 | Iron Age | 2300 | Scythian | Berel' | Kazakhstan | male | PRJEB19970 | Librado et al. 2017 | 2.36 | 261"", 'original_labels': ['2300 BP'], 'normalized_labels': [], 'uncertainty_notes': []}"
Equus caballus,horse,PRJEB19970,prjeb19970:cgg_1_016176,Berel_BER09_I_2300,2300 BP,Berel_BER09_I_2300 | CGG_1_016176 | Iron Age | 2300 | Scythian | Berel' | Kazakhstan | male | PRJEB19970 | Librado et al. 2017 | 9.89 | 306,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc3.xlsx,supplementary_spreadsheet_row,Sheet1!row14,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,normalized_point,keep one sample-owned point without widening it into a fake interval,Chronology comes from the recovered sample-owned source row.,2300,2300,2300,"{'schema_version': 'temporal-semantics.v1', 'source_family': 'animal_adna', 'evidence_class': 'direct_radiocarbon_date', 'precision_posture': 'sample_precise_point', 'comparability_posture': 'numeric_interval', 'summary_label': '2300 BP', 'temporal_window_key': 'late_holocene', 'temporal_window_label': 'Late Holocene (1001-3000 BP)', 'time_start_bp': 2300, 'time_end_bp': 2300, 'time_mean_bp': 2300, 'duration_years': 0, 'comparison_note': 'Chronology comes from the recovered sample-owned source row.', 'provenance_path': 'data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc3.xlsx', 'provenance_locator': 'Sheet1!row14', 'provenance_excerpt': ""Berel_BER09_I_2300 | CGG_1_016176 | Iron Age | 2300 | Scythian | Berel' | Kazakhstan | male | PRJEB19970 | Librado et al. 2017 | 9.89 | 306"", 'original_labels': ['2300 BP'], 'normalized_labels': [], 'uncertainty_notes': []}"
Equus caballus,horse,PRJEB19970,prjeb19970:cgg_1_016177,Berel_BER10_K_2300,2300 BP,Berel_BER10_K_2300 | CGG_1_016177 | Iron Age | 2300 | Scythian | Berel' | Kazakhstan | male | PRJEB19970 | Librado et al. 2017 | 2.38 | 181,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc3.xlsx,supplementary_spreadsheet_row,Sheet1!row15,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,normalized_point,keep one sample-owned point without widening it into a fake interval,Chronology comes from the recovered sample-owned source row.,2300,2300,2300,"{'schema_version': 'temporal-semantics.v1', 'source_family': 'animal_adna', 'evidence_class': 'direct_radiocarbon_date', 'precision_posture': 'sample_precise_point', 'comparability_posture': 'numeric_interval', 'summary_label': '2300 BP', 'temporal_window_key': 'late_holocene', 'temporal_window_label': 'Late Holocene (1001-3000 BP)', 'time_start_bp': 2300, 'time_end_bp': 2300, 'time_mean_bp': 2300, 'duration_years': 0, 'comparison_note': 'Chronology comes from the recovered sample-owned source row.', 'provenance_path': 'data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc3.xlsx', 'provenance_locator': 'Sheet1!row15', 'provenance_excerpt': ""Berel_BER10_K_2300 | CGG_1_016177 | Iron Age | 2300 | Scythian | Berel' | Kazakhstan | male | PRJEB19970 | Librado et al. 2017 | 2.38 | 181"", 'original_labels': ['2300 BP'], 'normalized_labels': [], 'uncertainty_notes': []}"
Equus caballus,horse,PRJEB19970,prjeb19970:cgg_1_016179,Berel_BER12_M_2300,2300 BP,Berel_BER12_M_2300 | CGG_1_016179 | Iron Age | 2300 | Scythian | Berel' | Kazakhstan | male | PRJEB19970 | Librado et al. 2017 | 5.7 | 151,data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc3.xlsx,supplementary_spreadsheet_row,Sheet1!row16,mixed_radiocarbon_and_archaeological_context,direct_radiocarbon_date,sample_precise_point,normalized_point,keep one sample-owned point without widening it into a fake interval,Chronology comes from the recovered sample-owned source row.,2300,2300,2300,"{'schema_version': 'temporal-semantics.v1', 'source_family': 'animal_adna', 'evidence_class': 'direct_radiocarbon_date', 'precision_posture': 'sample_precise_point', 'comparability_posture': 'numeric_interval', 'summary_label': '2300 BP', 'temporal_window_key': 'late_holocene', 'temporal_window_label': 'Late Holocene (1001-3000 BP)', 'time_start_bp': 2300, 'time_end_bp': 2300, 'time_mean_bp': 2300, 'duration_years': 0, 'comparison_note': 'Chronology comes from the recovered sample-owned source row.', 'provenance_path': 'data/adna/governance/source_library/papers/10.1016-j.cell.2019.03.049/supplementary/1-s2.0-S0092867419303848-mmc3.xlsx', 'provenance_locator': 'Sheet1!row16', 'provenance_excerpt': ""Berel_BER12_M_2300 | CGG_1_016179 | Iron Age | 2300 | Scythian | Berel' | Kazakhstan | male | PRJEB19970 | Librado et al. 2017 | 5.7 | 151"", 'original_labels': ['2300 BP'], 'normalized_labels': [], 'uncertainty_notes': []}"
