project_accession,species_latin_name,species_common_name,repo_stable_sample_id,preferred_sample_label,sample_basis,sample_evidence_status,sample_identity_resolution,sample_ambiguity_note,assigned_locality_text,locality_resolution_status,assigned_locality_class,normalized_display_spelling,geocoding_safe_token,site_name,municipality_name,region_name,country_name,broader_geography,evidence_source_surface,location_evidence_artifact_path,location_evidence_artifact_kind,location_evidence_locator,location_evidence_text,coordinate_basis,coordinate_mapping_posture,coordinate_confidence,chronology_text,locality_evidence_bucket,review_note
PRJEB44430,Equus caballus,horse,prjeb44430:car05_hun_m2458,CAR05_Hun_m2458,supplementary_table_sample_label_anchor,direct_table_extracted,final,,Kaposújlak-Várdomb,direct_sample_site,excavation_site,Kaposújlak-Várdomb,kaposújlakvárdomb,Kaposújlak-Várdomb,,,Hungary,,supplementary_table,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row64,"CAR05_Hun_m2458 | 46.362 N, 17.731 E | Kaposújlak-Várdomb | Hungary | HUNG | fortified settlement, Early Bronze Age Somogyvár-Vinkovci Culture | - | 3954 | 29 | -2571 | -2344 | 2458 | 4408 | M | this study | 1 | 4 | 4 | 516948771 | 59439034 | 576387805 | - | - | - | 308.45176752499998 | 3.8649311243",supplementary_table_coordinates,mappable_point,exact,4408 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB44430,Equus caballus,horse,prjeb44430:samea9533171,18ELTu18_Spa_m588,supplementary_table_sample_label_anchor,direct_table_extracted,final,,El Turuñuelo,direct_sample_site,excavation_site,El Turuñuelo,elturuñuelo,El Turuñuelo,,,Spain,,supplementary_table,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row26,"18ELTu18_Spa_m588 | 38.949334 N, -6.064916 E | El Turuñuelo | Spain | DOM2 | sacrificial level in settlement, Iron Age Tartessos Culture | 208899 | 2460 | 15 | -753 | -423 | 588 | 2538 | M | this study | 1 | 3 | 3 | 134327799 | 29203846 | 163531645 | - | - | - | 47.4390653086 | 1.4292106341099999 | ",supplementary_table_coordinates,mappable_point,exact,2538 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB44430,Equus caballus,horse,prjeb44430:samea9533172,AC7970_Tur_m290,supplementary_table_sample_label_anchor,direct_table_extracted,final,,Acemhoyuk,direct_sample_site,excavation_site,Acemhoyuk,acemhoyuk,Acemhoyuk,,,Turkey,,supplementary_table,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row23,"AC7970_Tur_m290 | 38.411227 N, 33.835694 E | Acemhoyuk | Turkey | DOM2 | settlement, Iron Age | 199632 | 2225 | 20 | -378 | -202 | 290 | 2240 | M | this study | 1 | 4 | 4 | 355377381 | 259742926 | 615120307 | - | - | - | 268.77723187499998 | 1.40326908756 | 1.0189999999999999E-3 | 0.6741155015940000",supplementary_table_coordinates,mappable_point,exact,2240 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB44430,Equus caballus,horse,prjeb44430:samea9533173,AC8811_Tur_m2125,supplementary_table_sample_label_anchor,direct_table_extracted,final,,Acemhoyuk,direct_sample_site,excavation_site,Acemhoyuk,acemhoyuk,Acemhoyuk,,,Turkey,,supplementary_table,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row24,"AC8811_Tur_m2125 | 38.411227 N, 33.835694 E | Acemhoyuk | Turkey | DOM2 | settlement, Bronze Age | 199300 | 3745 | 15 | -2205 | -2044 | 2125 | 4075 | F | this study | 1 | 4 | 4 | 253624557 | 47720858 | 301345415 | - | - | - | 109.436009587 | 5.0326293336300001 | 9.8400000000000007E-4 | 2.95352851798",supplementary_table_coordinates,mappable_point,exact,4075 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB44430,Equus caballus,horse,prjeb44430:samea9533174,AC9016_Tur_m1900,supplementary_table_sample_label_anchor,direct_table_extracted,final,,Acemhoyuk,direct_sample_site,excavation_site,Acemhoyuk,acemhoyuk,Acemhoyuk,,,Turkey,,supplementary_table,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row25,"AC9016_Tur_m1900 | 38.411227 N, 33.835694 E | Acemhoyuk | Turkey | DOM2 | settlement, Bronze Age, ~1,900 BCE | - | - | - | - | - | 1900 | 3850 | M | this study | 1 | 6 | 6 | 429180744 | 216939898 | 646120642 | - | - | - | 125.520011983 | 1.76361847095 | 1.0399999999999999E-3 | 0.93841435696099995 | ",supplementary_table_coordinates,mappable_point,exact,3850 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB44430,Equus caballus,horse,prjeb44430:samea9533175,Arz15_Rus_m650,supplementary_table_sample_label_anchor,direct_table_extracted,final,,Arzhan-II,direct_sample_site,excavation_site,Arzhan-II,arzhanii,Arzhan-II,,,Russia,,supplementary_table,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row173,"Arz15_Rus_m650 | 52.066389 N, 93.5225 E | Arzhan-II | Russia | DOM2 | burial site, Iron Age, Early Scythian Culture, 7th century BCE | - | - | - | - | - | 650 | 2600 | M | this study | 1 | 4 | 4 | 464260052 | 196012850 | 660272902 | - | - | - | 908.92786099499995 | 8.2417856719600007 | 6.50999999999",supplementary_table_coordinates,mappable_point,exact,2600 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB44430,Equus caballus,horse,prjeb44430:samea9533176,Arz1x12_Rus_m854,supplementary_table_sample_label_anchor,direct_table_extracted,final,,Arzhan-I,direct_sample_site,excavation_site,Arzhan-I,arzhani,Arzhan-I,,,Russia,,supplementary_table,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row174,"Arz1x12_Rus_m854 | 52.066389 N, 93.5225 E | Arzhan-I | Russia | DOM2 | burial site, Iron Age, Early Scythian Culture | 229401 | 2695 | 20 | -900 | -807 | 854 | 2804 | M | this study | 1 | 4 | 4 | 223827461 | 52654400 | 276481861 | - | - | - | 194.86464949099999 | 5.8378637150900001 | 9.0899999999999",supplementary_table_coordinates,mappable_point,exact,2804 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB44430,Equus caballus,horse,prjeb44430:samea9533177,Arz1x13_Rus_m581,supplementary_table_sample_label_anchor,direct_table_extracted,final,,Arzhan-I,direct_sample_site,excavation_site,Arzhan-I,arzhani,Arzhan-I,,,Russia,,supplementary_table,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row175,"Arz1x13_Rus_m581 | 52.066389 N, 93.5225 E | Arzhan-I | Russia | DOM2 | burial site, Iron Age, Early Scythian Culture | 229402 | 2445 | 20 | -750 | -412 | 581 | 2531 | M | this study | 1 | 4 | 4 | 454571116 | 105850028 | 560421144 | - | - | - | 399.53624925100002 | 12.248950263999999 | 8.710000000000",supplementary_table_coordinates,mappable_point,exact,2531 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB44430,Equus caballus,horse,prjeb44430:samea9533178,Arz1x14_Rus_m800,supplementary_table_sample_label_anchor,direct_table_extracted,final,,Arzhan-I,direct_sample_site,excavation_site,Arzhan-I,arzhani,Arzhan-I,,,Russia,,supplementary_table,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row176,"Arz1x14_Rus_m800 | 52.066389 N, 93.5225 E | Arzhan-I | Russia | DOM2 | burial site, Iron Age, Early Scythian Culture | - | - | - | - | - | 800 | 2750 | M | this study | 1 | 1 | 1 | 154734245 | 14229892 | 168964137 | - | - | - | 96.567465548200005 | 3.6076353999599999 | 1.165E-3 | 2.3553246576400002 ",supplementary_table_coordinates,mappable_point,exact,2750 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB44430,Equus caballus,horse,prjeb44430:samea9533179,Besta5_Kaz_m1892,supplementary_table_sample_label_anchor,direct_table_extracted,final,,Bestamak,direct_sample_site,excavation_site,Bestamak,bestamak,Bestamak,,,Kazakhstan,,supplementary_table,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row162,"Besta5_Kaz_m1892 | 51.575646 N, 64.724468 E | Bestamak | Kazakhstan | DOM2 | cemetery, Bronze Age Sintashta Culture | 199265 | 3555 | 20 | -2008 | -1776 | 1892 | 3842 | M | this study | 1 | 4 | 4 | 460943813 | 199329404 | 660273217 | - | - | - | 78.186698621900007 | 1.86832650282 | 1.132999999999999",supplementary_table_coordinates,mappable_point,exact,3842 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB44430,Equus caballus,horse,prjeb44430:samea9533180,Besta6_Kaz_m661,supplementary_table_sample_label_anchor,direct_table_extracted,final,,Bestamak,direct_sample_site,excavation_site,Bestamak,bestamak,Bestamak,,,Kazakhstan,,supplementary_table,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row163,"Besta6_Kaz_m661 | 51.575646 N, 64.724468 E | Bestamak | Kazakhstan | DOM2 | cemetery, Early Iron Age | 199638 | 2510 | 20 | -776 | -545 | 661 | 2611 | M | this study | 1 | 4 | 4 | 121774280 | 11725048 | 133499328 | - | - | - | 65.293529059299999 | 2.2386325556700002 | 9.9700000000000006E-4 | 1.41709",supplementary_table_coordinates,mappable_point,exact,2611 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB44430,Equus caballus,horse,prjeb44430:samea9533181,Besta7_Kaz_m3132,supplementary_table_sample_label_anchor,direct_table_extracted,final,,Bestamak,direct_sample_site,excavation_site,Bestamak,bestamak,Bestamak,,,Kazakhstan,,supplementary_table,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row164,"Besta7_Kaz_m3132 | 51.575646 N, 64.724468 E | Bestamak | Kazakhstan | BOTAI | cemetery, Eneolithic Tersek Culture | 199618 | 4440 | 20 | -3328 | -2936 | 3132 | 5082 | F | this study | 1 | 4 | 4 | 787359352 | 113269954 | 900629306 | - | - | - | 737.92989814299995 | 13.6396969536 | 9.7499999999999996E",supplementary_table_coordinates,mappable_point,exact,5082 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB44430,Equus caballus,horse,prjeb44430:samea9533182,Bi5x1_Rus_m625,supplementary_table_sample_label_anchor,direct_table_extracted,final,,Bijke-V,direct_sample_site,excavation_site,Bijke-V,bijkev,Bijke-V,,,Russia,,supplementary_table,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row144,"Bi5x1_Rus_m625 | 51.164483 N, 86.139367 E | Bijke-V | Russia | DOM2 | settlement, Iron Age Biyke Culture, 2nd half of 7th century BCE | - | - | - | - | - | 625 | 2575 | M | this study | 1 | 4 | 4 | 84750434 | 7820454 | 92570888 | - | - | - | 53.265488316400003 | 1.8464012298400001 | 1.062E-3 | 1.223",supplementary_table_coordinates,mappable_point,exact,2575 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB44430,Equus caballus,horse,prjeb44430:samea9533183,Borly1_Kaz_m4449,supplementary_table_sample_label_anchor,direct_table_extracted,final,,Borly,direct_sample_site,excavation_site,Borly,borly,Borly,,,Kazakhstan,,supplementary_table,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row169,"Borly1_Kaz_m4449 | 51.826192 N, 77.948253 E | Borly | Kazakhstan | NEO-BOR | settlement, Neolithic, second halft of fifth millennium BCE | 199617 | 5625 | 20 | -4533 | -4364 | 4449 | 6399 | F | this study | 1 | 4 | 4 | 236028839 | 18686852 | 254715691 | - | - | - | 183.89005392499999 | 3.79071115661",supplementary_table_coordinates,mappable_point,exact,6399 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB44430,Equus caballus,horse,prjeb44430:samea9533184,Borly3_Kaz_m4499,supplementary_table_sample_label_anchor,direct_table_extracted,final,,Borly,direct_sample_site,excavation_site,Borly,borly,Borly,,,Kazakhstan,,supplementary_table,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row170,"Borly3_Kaz_m4499 | 51.826192 N, 77.948253 E | Borly | Kazakhstan | NEO-BOR | settlement, Neolithic, second halft of fifth millennium BCE | 199639 | 5675 | 20 | -4547 | -4451 | 4499 | 6449 | F | this study | 1 | 4 | 4 | 712453563 | 442002362 | 1154455925 | - | - | - | 261.47405632099998 | 3.202855858",supplementary_table_coordinates,mappable_point,exact,6449 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB44430,Equus caballus,horse,prjeb44430:samea9533185,Borly7_Kaz_m4636,supplementary_table_sample_label_anchor,direct_table_extracted,final,,Borly,direct_sample_site,excavation_site,Borly,borly,Borly,,,Kazakhstan,,supplementary_table,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row171,"Borly7_Kaz_m4636 | 51.826192 N, 77.948253 E | Borly | Kazakhstan | NEO-BOR | settlement, Neolithic, second halft of fifth millennium BCE | 199640 | 5800 | 20 | -4718 | -4554 | 4636 | 6586 | M | this study | 1 | 4 | 4 | 426680625 | 81878900 | 508559525 | - | - | - | 286.57088076700001 | 2.45561887571",supplementary_table_coordinates,mappable_point,exact,6586 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB44430,Equus caballus,horse,prjeb44430:samea9533186,Borly8_Kaz_m4290,supplementary_table_sample_label_anchor,direct_table_extracted,final,,Borly,direct_sample_site,excavation_site,Borly,borly,Borly,,,Kazakhstan,,supplementary_table,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row172,"Borly8_Kaz_m4290 | 51.826192 N, 77.948253 E | Borly | Kazakhstan | NEO-BOR | settlement, Neolithic, second halft of fifth millennium BCE | 208896 | 5410 | 15 | -4333 | -4246 | 4290 | 6240 | M | this study | 1 | 4 | 4 | 741530951 | 164852338 | 906383289 | - | - | - | 144.93025763899999 | 3.1710732470",supplementary_table_coordinates,mappable_point,exact,6240 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
PRJEB44430,Equus caballus,horse,prjeb44430:samea9533187,Botai18x10_Kaz_m3328,supplementary_table_sample_label_anchor,direct_table_extracted,final,,Botai,direct_sample_site,excavation_site,Botai,botai,Botai,,,Kazakhstan,,supplementary_table,data/adna/governance/source_library/papers/10.1038-s41586-021-04018-9/supplementary/41586_2021_4018_MOESM5_ESM.xlsx,supplementary_spreadsheet_row,SI Table 1!row211,"Botai18x10_Kaz_m3328 | 53.303942 N, 67.645786 E | Botai | Kazakhstan | BOTAI | settlement, Eneolithic Botai Culture (*1) | - | - | - | - | - | 3328 | 5278 | M | this study | 1 | 1 | 1 | 138585898 | 23576094 | 162161992 | - | - | - | 143.76632714199999 | 2.96956470153 | 8.0000000000000004E-4 | 1.9765",supplementary_table_coordinates,mappable_point,exact,5278 BP,exact_site_evidence,Sample-level locality comes directly from the recovered sample source row.
